,result,table,_time,cpuUsage,diskRead,diskUsage,diskWrite,memoryUsage,networkDownload,networkUpload
,_result,0,2026-09-03T04:05:27.321Z,64.52,3926928.757181897,0.18,9967879.129012832,51.39,8629593.781425657,3595255.3834281787
,_result,0,2026-09-03T04:05:27.34Z,83.76,2086178.481846923,1.68,8618786.332170613,17.55,9941315.513683276,2500928.3731008023
,_result,0,2026-09-03T04:05:27.349Z,70.9,3691680.236038498,3.8,4158699.6681746747,19.96,7253801.209785283,432835.9653788505
,_result,0,2026-09-03T04:05:27.371Z,49.88,1435062.4090685437,50.79,9812292.015502557,18.93,9662220.861325502,2052015.7365320157
,_result,0,2026-09-03T04:05:27.382Z,79.78,3994379.6466239523,74.12,7067381.062590579,92.46,7848184.873109071,1094573.690715691
,_result,0,2026-09-03T04:05:27.403Z,77.97,9396343.035066511,77.12,9168705.662889358,80.42,1256046.441197599,2742416.28916294
,_result,0,2026-09-03T04:05:27.434Z,29.42,4080135.4747920614,67.21,4681242.99246594,54.86,66418.09831456013,7674321.779905182
,_result,0,2026-09-03T04:05:27.451Z,44.22,4192206.2092964165,45.28,7057199.778904851,0.66,6926821.502878284,1868316.615988811
,_result,0,2026-09-03T04:05:27.46Z,10.2,5889099.077441003,53.09,7260877.619027486,24.41,2707645.9479892445,9613571.124659501
,_result,0,2026-09-03T04:05:27.482Z,61.39,3898039.314782281,91.12,6631475.009525059,24.06,8395066.65726845,4565073.065235674
,_result,0,2026-09-03T04:05:27.508Z,14.26,615871.7243034128,4.57,1891429.8205414426,55.05,2611372.6030555097,4267112.799820151
,_result,0,2026-09-03T04:05:27.54Z,25.71,9256133.761606662,5.09,72591.24468921407,36.98,1599729.8034854445,121375.75482503381
,_result,0,2026-09-03T04:05:27.559Z,7.99,873739.7786685363,53.24,1958661.4211859354,26.52,7775694.613697377,9534795.6606316
,_result,0,2026-09-03T04:05:27.569Z,91.65,8678329.633481005,86.42,8168626.5377560565,9.97,2127914.2277872474,8987833.160467878
,_result,0,2026-09-03T04:05:27.591Z,99.51,6729520.150612339,77.14,4860140.225669971,3.91,8680555.036674466,5881974.860924896
,_result,0,2026-09-03T04:05:27.624Z,59.66,4277455.494176529,46.16,2887818.5538140046,9.96,3402305.097518068,5414444.811737476
,_result,0,2026-09-03T04:05:27.652Z,13.01,8412714.131356757,26.6,756673.390748076,34.56,3657450.1982288365,8146595.474298415
,_result,0,2026-09-03T04:05:27.685Z,0.47,4162932.6165868253,86.15,5527562.745505788,94.15,4420372.672496265,6994300.792099383
,_result,0,2026-09-03T04:05:27.71Z,1.62,5277089.341383836,89.82,2000883.6730280356,68.05,6274449.927706025,6811048.360745808
,_result,0,2026-09-03T04:05:27.737Z,98.53,6448670.394933225,65.9,7730400.776208257,77,2562789.74844087,1841627.0791830237
,_result,0,2026-09-03T04:05:27.77Z,97.32,4071134.2062121746,58.21,8063943.725177397,48.74,6803824.520806012,2262734.4437011266
,_result,0,2026-09-03T04:05:27.799Z,91.51,8298889.534827445,87.27,3386888.583280312,53.35,794622.464979159,6157479.834181147
,_result,0,2026-09-03T04:05:27.824Z,52.85,3951029.40625067,24.24,3532773.476251725,4.74,4783485.806895441,913712.6939742968
,_result,0,2026-09-03T04:05:27.86Z,38.13,6631179.896298913,53.08,1112105.676838495,28.09,6779223.350533404,1982468.967945088
,_result,0,2026-09-03T04:05:27.887Z,66.98,5751323.985615833,0.68,4334852.558464838,81.43,1060641.2877888838,2085465.6301853647
,_result,0,2026-09-03T04:05:27.912Z,48.63,5773391.204210116,29.35,903352.0502116577,40.68,1200619.138888468,5240769.990382836
,_result,0,2026-09-03T04:05:27.938Z,56.33,5194204.28703748,54.76,1302962.7140095967,96.13,7217484.94573411,9394416.907400222
,_result,0,2026-09-03T04:05:27.963Z,80.73,9449489.062574835,30.53,6738484.893602953,44.99,6926586.0692010075,6953753.0703452965
,_result,0,2026-09-03T04:05:27.996Z,64.44,4557336.910218019,77.13,3438944.1526938034,68.29,5404160.302517148,7097618.459364233
,_result,0,2026-09-03T04:05:28.014Z,49.19,1809861.393205634,11.32,7309732.3123234855,25.59,9963922.033521619,4058850.8075235044
,_result,0,2026-09-03T04:05:28.025Z,86.66,3763120.2744849813,91.4,4273393.768542383,67.9,5457557.518426791,4879756.480349967
,_result,0,2026-09-03T04:05:28.04Z,36.41,6886582.695703371,71.04,3459592.400648207,44.53,3453280.8986501517,1226078.6559675618
,_result,0,2026-09-03T04:05:28.051Z,78.67,4646960.318458452,93.55,1756674.4518690014,18.42,5492674.03309623,499833.0801669781
,_result,0,2026-09-03T04:05:28.063Z,4.07,137109.1465031171,47.45,632454.8632633631,99.61,7251583.407772342,817573.7586998222
,_result,0,2026-09-03T04:05:28.082Z,40.54,9387409.924911883,5.64,3418032.796574292,70.45,4898464.168692004,454314.9107351763
,_result,0,2026-09-03T04:05:28.093Z,9.87,4039631.153534614,78.39,5086903.2558373995,82.75,6107722.215628887,7958462.003878333
,_result,0,2026-09-03T04:05:28.111Z,38.98,9169893.8546043,19.97,1778266.9797255858,53.61,1148949.749013276,7775791.7873620475
,_result,0,2026-09-03T04:05:28.128Z,58.08,5657442.980457036,91.53,8069789.653783961,61.54,8643054.094428511,8423082.304360544
,_result,0,2026-09-03T04:05:28.141Z,27.87,790089.7621715353,32.57,7367102.621655449,63.75,2065810.5654037194,4645930.947362169
,_result,0,2026-09-03T04:05:28.154Z,69.75,3619756.193709066,35.93,5430596.161516417,72.91,7636861.747726129,2061619.198939406
,_result,0,2026-09-03T04:05:28.167Z,2.41,380351.1822709871,60.58,5718347.863399646,91.11,4563921.810808826,3153177.740637011
,_result,0,2026-09-03T04:05:28.182Z,57.15,1107980.4269189464,59.48,2518084.6620546393,33.78,1731990.4469333747,5902253.139360835
,_result,0,2026-09-03T04:05:28.197Z,1.73,9885920.431354225,27.23,3001212.78621163,11.02,5380751.374892168,4746838.87316798
,_result,0,2026-09-03T04:05:28.223Z,15.73,4842347.031181062,18.3,2960220.6891484237,28.63,3407093.7608172004,3296133.642700352
,_result,0,2026-09-03T04:05:28.244Z,61.61,3079343.2122745123,41.53,1840080.59162446,83.26,3119775.2621038444,3323634.7642762186
,_result,0,2026-09-03T04:05:28.27Z,12.82,9482850.659320343,81.43,8820084.395585772,90.02,1774123.9752922177,8290111.326828249
,_result,0,2026-09-03T04:05:28.297Z,63.53,1132500.7734265125,4.71,7700199.185231197,80.7,1067906.8801182855,9907590.21925795
,_result,0,2026-09-03T04:05:28.329Z,16.1,8088706.070591162,42.67,8472203.125429198,88.36,869604.207800555,4044422.408505972
,_result,0,2026-09-03T04:05:28.353Z,61.24,4757382.492247325,20.29,3309113.2082920237,57.79,5481276.329385004,7702814.466613681
,_result,0,2026-09-03T04:05:28.388Z,35.95,3116307.3376222905,32.43,7538371.1523825545,15.09,6541557.124391058,9212932.689248558
,_result,0,2026-09-03T04:05:28.411Z,74.23,3884958.0865167086,4.44,9824141.202071957,22.27,3866212.815379222,7067728.406431321
,_result,0,2026-09-03T04:05:28.448Z,8.01,847769.3909927896,40.82,4265979.392126931,19.29,5559210.079016993,6176136.777461784
,_result,0,2026-09-03T04:05:28.475Z,62.81,8514649.798273964,26.17,2656738.8008722225,25.66,4032521.0988956573,3687420.311997749
,_result,0,2026-09-03T04:05:28.518Z,77.5,2497987.536654048,1.7,9054385.669580633,86.07,9973035.491422152,7294267.604035467
,_result,0,2026-09-03T04:05:28.542Z,54.38,9077489.217095178,96.08,9068146.47620003,2.37,5014477.716507977,1608851.82046691
,_result,0,2026-09-03T04:05:28.598Z,65.01,8494805.69335987,54.76,1787650.1085192587,41.57,2268880.367644418,4390096.1583073
,_result,0,2026-09-03T04:05:28.628Z,33.06,5329664.14475947,46.49,4485385.331735305,12.25,4231038.380465907,311564.966904968
,_result,0,2026-09-03T04:05:28.656Z,29.12,7996409.17287631,42.88,3785210.4726657574,18.99,4423739.658372017,6456668.62124031
,_result,0,2026-09-03T04:05:28.697Z,29.93,8843699.487855885,34.78,7932466.751389166,14.21,621328.1858988196,5246698.001123144
,_result,0,2026-09-03T04:05:28.72Z,89.95,6038499.694115765,20.37,1914549.0444300573,14.17,3097916.662197384,2764307.6871942184
,_result,0,2026-09-03T04:05:28.731Z,30.65,1212678.6220605413,95.75,1172431.9415244455,88.08,4602080.981814903,9604685.887458375
,_result,0,2026-09-03T04:05:28.753Z,5.43,4237444.633656731,18.3,8857430.553985825,7.45,4028755.6635098234,1719863.9368501
,_result,0,2026-09-03T04:05:28.764Z,59.93,3027315.306859246,67.96,4873667.74295942,84.02,2279283.5304172453,456055.99218171864
,_result,0,2026-09-03T04:05:28.785Z,23.34,3464517.74111614,72.9,7945062.311916688,18.02,5468739.282717338,835151.3971596081
,_result,0,2026-09-03T04:05:28.794Z,24.11,1467322.6617474821,99.1,434536.1598257258,22.06,3439063.1955699157,4020221.120440023
,_result,0,2026-09-03T04:05:28.818Z,10.06,8569683.354156617,25.17,6424196.979035573,77.69,1282795.2988910042,7138005.294251408
,_result,0,2026-09-03T04:05:28.828Z,76.47,2417600.97067497,96.3,159217.29669068797,0.63,8852490.782700501,843885.8087589951
,_result,0,2026-09-03T04:05:28.85Z,36.95,3784057.568694182,33.31,8204220.740238277,4.74,4667809.5587389385,8528775.857502803
,_result,0,2026-09-03T04:05:28.861Z,20.39,3325679.5569464015,23.7,4529047.744145787,2.2,1175172.27264758,8358315.709492543
,_result,0,2026-09-03T04:05:28.882Z,5.04,5685844.885545117,8.48,700996.7744124301,54.96,9770188.52501457,6106497.709823936
,_result,0,2026-09-03T04:05:28.891Z,39.45,6799278.9301896235,33.37,6229867.6473694425,54.11,8952373.59270541,3133224.5651093028
,_result,0,2026-09-03T04:05:28.912Z,82.66,1068623.4763012559,11.87,8511824.157510322,88.88,9101098.151597993,5365751.719483651
,_result,0,2026-09-03T04:05:28.923Z,57.74,2800708.379320409,39.34,4871571.29090223,53.96,4389623.3952677855,9172876.863595987
,_result,0,2026-09-03T04:05:28.944Z,96.94,999430.8110291928,83.02,4694698.47445431,71.98,5284929.107888204,2301337.313000874
,_result,0,2026-09-03T04:05:28.978Z,15.07,1126483.6599623596,16.47,8126981.051171167,60.53,2905241.7702540956,4106471.400209114
,_result,0,2026-09-03T04:05:28.997Z,29.04,5077294.737259629,57.37,4492275.335291333,71.27,3598802.1026049843,5975056.698726991
,_result,0,2026-09-03T04:05:29.024Z,65.92,4596432.056441726,12.81,3963008.110138264,10.56,6708394.641485392,2461587.5816718834
,_result,0,2026-09-03T04:05:29.049Z,38.96,6703835.130351446,6.83,4078249.837168274,84.58,5590126.7669118885,2709137.8663130384
,_result,0,2026-09-03T04:05:29.078Z,97.58,4071993.4108229983,32.38,3811972.4498026175,62.88,6968037.58498072,5972351.995240913
,_result,0,2026-09-03T04:05:29.105Z,34.84,9923115.12647791,60.98,9636607.675224403,54.37,2059808.9120925632,8224749.214853854
,_result,0,2026-09-03T04:05:29.195Z,13.76,4688862.819311073,27.06,1751019.6163787462,0.46,1718350.3811582946,1998115.130419893
,_result,0,2026-09-03T04:05:29.22Z,21.78,8438286.234421885,78.14,3371676.9748599106,49.31,7041871.003281802,9264539.842659825
,_result,0,2026-09-03T04:05:29.231Z,9.61,7946761.24857523,84.47,703475.7527948909,64.09,1477204.6740002532,4142771.289072282
,_result,0,2026-09-03T04:05:29.252Z,82.09,9504379.67839232,96.27,3555344.471004528,3.65,6666415.084500554,5581004.74461794
,_result,0,2026-09-03T04:05:29.266Z,22.52,4925030.601576306,81.56,5255122.343843408,82.39,5330427.473617262,4633460.134289974
,_result,0,2026-09-03T04:05:29.286Z,44.4,5762558.231575261,20.48,5852035.488690083,96.71,6753127.059328178,5209753.517274839
,_result,0,2026-09-03T04:05:29.321Z,11.79,9954270.477009272,64.52,4362211.775840391,41.12,8743623.034553802,2283172.574129677
,_result,0,2026-09-03T04:05:29.354Z,94.75,3287507.102368036,79.37,1742299.3761699311,98.15,5250578.697168895,9180404.326556513
,_result,0,2026-09-03T04:05:29.393Z,11.99,3172842.5143764727,55.66,5666302.336413867,79.19,4995579.280869751,5066604.49757211
,_result,0,2026-09-03T04:05:29.417Z,43.36,9628216.777407257,7.25,8627244.425714925,11.34,6694010.394671979,430101.7613086722
,_result,0,2026-09-03T04:05:29.43Z,35.62,1133019.3820973143,67.29,8467346.569790421,61.16,6585628.080175598,7226279.744831197
,_result,0,2026-09-03T04:05:29.465Z,73.66,2834089.054380771,90.04,1582122.840011707,73.33,2663852.860045938,256482.5354342659
,_result,0,2026-09-03T04:05:29.49Z,66,6515331.497263336,30.69,5787442.415737183,44.85,5029058.990847547,2906623.0860862895
,_result,0,2026-09-03T04:05:29.533Z,29.77,3898647.0277795806,53.34,881270.151897956,1.3,2749168.707533496,2247748.364657186
,_result,0,2026-09-03T04:05:29.551Z,44.95,399448.7561512927,84.97,9686369.14320273,74.88,6572900.957615509,5828056.329799783
,_result,0,2026-09-03T04:05:29.565Z,43.35,3160619.4382716734,10.87,8474898.31522301,1.33,823844.8026224831,7543123.637351721
,_result,0,2026-09-03T04:05:29.583Z,53.48,857022.3991723335,30.5,731909.5808622788,40.89,8194922.153276675,7075844.798753481
,_result,0,2026-09-03T04:05:29.593Z,25.01,4698351.614460398,8.5,7605965.026150356,7.58,5573640.792321124,9403223.89118585
,_result,0,2026-09-03T04:05:29.609Z,71.01,538064.713450106,88.51,4302494.857700114,60.73,8298128.229383917,1105414.1156136587
,_result,0,2026-09-03T04:05:29.625Z,23.56,7005219.256774063,20.25,4728017.771949403,95.24,5049789.574409321,3291231.4402412977
,_result,0,2026-09-03T04:05:29.638Z,98.42,5187382.427845818,12.76,6751396.406740792,75.18,7364428.428602533,9534669.779685479
,_result,0,2026-09-03T04:05:29.67Z,0.49,6675924.823993044,86.91,4397863.726757267,49.1,9906814.233337391,2827596.5023544147
,_result,0,2026-09-03T04:05:29.703Z,63.43,2227434.8110830756,86.04,9119032.633449456,22.57,6996672.11500319,7661088.635727793
,_result,0,2026-09-03T04:05:29.719Z,46.43,6079537.266463639,66.24,8356626.730478745,24.27,8716253.926149858,1934349.8430723816
,_result,0,2026-09-03T04:05:29.729Z,41.25,1913511.3788840352,19.93,9253027.737807786,22.22,5404394.053466527,3743880.2329855147
,_result,0,2026-09-03T04:05:29.748Z,46.08,107695.03819995085,75.15,691274.6973627959,3.92,4222895.130175912,6625696.746720638
,_result,0,2026-09-03T04:05:29.759Z,93.63,8356183.288269406,83.91,3497381.2573808427,75.58,3687159.3664254365,1306478.4045781074
,_result,0,2026-09-03T04:05:29.775Z,79.2,3697629.758443356,28.53,5767165.156298022,82.43,3087312.1267348826,6076333.62149339
,_result,0,2026-09-03T04:05:29.788Z,46.18,5135708.1796707995,60.85,4255752.324330062,85.24,9105940.105280194,8452993.434491599
,_result,0,2026-09-03T04:05:29.808Z,82.57,9820034.10460051,30.45,9796819.563719288,29.38,7855947.222978209,299758.14201637416
,_result,0,2026-09-03T04:05:29.818Z,88.78,1855299.518241419,85.3,4815185.661928112,51.47,1969993.0800418186,8767355.17394709
,_result,0,2026-09-03T04:05:29.833Z,74.02,2656505.331828657,59.4,3613175.485274587,72.28,5737775.50940998,5434777.685651754
,_result,0,2026-09-03T04:05:29.846Z,31.77,7033379.012594859,89.09,6000464.681118266,56.51,3763815.496630166,3090684.4512397703
,_result,0,2026-09-03T04:05:29.863Z,22.96,1468973.2658656917,45.69,6455912.409072012,23.07,7987695.193042598,5480631.027285468
,_result,0,2026-09-03T04:05:29.873Z,44.36,6401818.396547709,7.98,9118514.18161252,11.25,3908078.7211543,5590006.535666424
,_result,0,2026-09-03T04:05:29.888Z,73.28,4015755.228710718,72.77,3493227.716914241,7.74,9204314.675516535,2297641.1243592678
,_result,0,2026-09-03T04:05:29.901Z,38.05,7144796.389720033,26.91,642882.4320490189,39.38,1178087.7010402512,2060718.9803706228
,_result,0,2026-09-03T04:05:29.92Z,39.52,8050401.615093885,10.53,9965296.454014992,87.82,190726.85574400894,7189623.194968264
,_result,0,2026-09-03T04:05:29.934Z,74.76,9368210.62142579,67.07,3443838.1209422317,80.68,3712782.805592499,1530796.3385255774
,_result,0,2026-09-03T04:05:29.952Z,21.91,5392484.766149971,8.1,1704676.3324067448,74.68,143555.3543325141,7054551.329878308
,_result,0,2026-09-03T04:05:29.969Z,99.79,8346590.485120072,11.35,3135197.053711535,98.17,607516.8654222385,4375081.639052898
,_result,0,2026-09-03T04:05:29.988Z,16.85,1766434.698324596,60.88,5522790.664174498,11.27,7983131.207586107,5305694.645114348
,_result,0,2026-09-03T04:05:30.01Z,87.72,9327570.001303354,79.1,1833988.6413086604,44.69,4417856.218788422,7491248.400825428
,_result,0,2026-09-03T04:05:30.041Z,0.05,2054968.384698408,27.53,1969669.57366144,44.3,2189633.316790465,5719593.619989724
,_result,0,2026-09-03T04:05:30.057Z,82.43,6228957.081661352,34.12,9772261.46527648,25.75,4313751.310649186,7650729.6337396735
,_result,0,2026-09-03T04:05:30.067Z,87.8,3624173.608243416,51.37,1999911.259617393,5.9,9569342.887389768,3762920.0467827707
,_result,0,2026-09-03T04:05:30.094Z,3.91,4096715.990055688,60.4,5599438.701985775,98.9,6105374.02645664,7511344.458269847
,_result,0,2026-09-03T04:05:30.119Z,16.79,4332056.983041377,39.47,1500654.2610002349,8.07,8240429.152622764,1800524.39288909
,_result,0,2026-09-03T04:05:30.155Z,76.43,8753370.150261616,76.99,401206.3895303897,25.67,7106678.012422168,5399027.6686934205
,_result,0,2026-09-03T04:05:30.178Z,52.92,2161032.4094599765,85.47,435438.474846469,10.11,9285143.520018676,3266314.5338266096
,_result,0,2026-09-03T04:05:30.207Z,64.05,5945610.000752247,73.49,2324606.3476406485,87.01,9698200.262819966,4259241.651007214
,_result,0,2026-09-03T04:05:30.239Z,44.53,6316998.417998269,66.48,1166502.0543462124,17.02,8176798.892978247,3601185.914531413
,_result,0,2026-09-03T04:05:30.277Z,47.34,2161275.9736275035,38.88,7020813.0504096,12.51,8781195.017501516,3651468.544978046
,_result,0,2026-09-03T04:05:30.308Z,56.22,1758078.089753331,82.84,1978238.6600153456,43.66,5107015.757691036,9854671.239695128
,_result,0,2026-09-03T04:05:30.341Z,28.08,7518546.4151789015,25.07,6131195.437050584,32.18,4663561.569800713,4605867.21012299
,_result,0,2026-09-03T04:05:30.377Z,4.5,1876416.0541853304,55.97,2959503.7093280675,20.68,5754240.958903973,2792006.488458196
,_result,0,2026-09-03T04:05:30.404Z,97.55,3518158.1154646035,91.83,8129859.601709049,27.96,2563887.4024939775,8739362.015170308
,_result,0,2026-09-03T04:05:30.442Z,0.22,1469170.0845173283,69.89,5581240.863677458,12.14,8164501.881212716,9601700.724307084
,_result,0,2026-09-03T04:05:30.463Z,3.08,2031503.0602244732,12.15,2465997.7131630285,90.82,3773823.3099255534,9537985.411348488
,_result,0,2026-09-03T04:05:30.47Z,60.24,6224179.2596518565,4.99,9879924.976466283,7.02,5113840.74419558,7707375.238616167
,_result,0,2026-09-03T04:05:30.493Z,31.63,4291898.45813956,3.44,6986161.375632712,34.49,6881049.675904847,8500171.190364873
,_result,0,2026-09-03T04:05:30.534Z,82.25,1479765.5649957997,68.48,1466776.7388654607,13.43,5343757.150024563,6367493.248133597
,_result,0,2026-09-03T04:05:30.564Z,20.95,9077134.2987735,0.41,398896.5903749719,23.41,1301296.4867957179,8270502.223042263
,_result,0,2026-09-03T04:05:30.59Z,54.57,5049252.322260773,77.04,1226619.7496343555,4.67,2827099.1803217903,1915373.7740552835
,_result,0,2026-09-03T04:05:30.62Z,68.18,1623777.176805239,9.23,1990078.0608318048,89.58,3388586.2932079015,7852199.818325976
,_result,0,2026-09-03T04:05:30.648Z,14.71,1487694.6434740068,38.94,8219391.766071608,3.48,852428.2691158003,5179298.072161339
,_result,0,2026-09-03T04:05:30.676Z,38.15,8402321.548803905,33.01,8410048.374180136,85.9,1571117.7852548885,593491.9681866025
,_result,0,2026-09-03T04:05:30.704Z,53.03,7802248.938426148,53.37,7883006.944156457,42.94,9128960.946026357,9857296.782146173
,_result,0,2026-09-03T04:05:30.73Z,73.89,8322266.81023841,12.02,1224131.5256771867,49.68,9069893.768796248,5099522.913618042
,_result,0,2026-09-03T04:05:30.761Z,70.99,988688.0538564358,94.51,9646154.891266054,89.44,2536418.891815594,5476541.903898534
,_result,0,2026-09-03T04:05:30.786Z,23.35,2607126.0204922776,8.85,2958774.9942442845,19.4,8593500.771823982,8179182.213452113
,_result,0,2026-09-03T04:05:30.818Z,40.38,3296120.2578681814,90.71,4312381.104880435,71.09,2332306.1758938767,1292983.2148983877
,_result,0,2026-09-03T04:05:30.847Z,57.57,4698218.802267917,91.89,6787118.318010002,85.28,9662776.660759766,8156139.120337327
,_result,0,2026-09-03T04:05:30.874Z,65.11,7283743.435119006,79.85,902663.5230128833,83.57,8543172.160704125,1316687.2185189417
,_result,0,2026-09-03T04:05:30.907Z,13.93,3042201.3620661115,14.9,5894041.042410629,68.57,5807514.601112888,6904209.449973168
,_result,0,2026-09-03T04:05:30.937Z,39.06,374922.92988710373,95.63,2023421.8321594489,58.74,6417301.749349132,4276209.086012727
,_result,0,2026-09-03T04:05:30.96Z,69.76,8048171.638275069,45.24,803114.1965292154,7.65,8803109.075194148,961384.6445074737
,_result,0,2026-09-03T04:05:30.99Z,9.33,3771844.990276567,58.18,4401514.59053883,46.41,7737958.816530333,2459952.4357160884
,_result,0,2026-09-03T04:05:31.015Z,99.14,4048462.3936635554,68.23,6940271.153290653,31.99,7443623.841351818,1695783.0465093316
,_result,0,2026-09-03T04:05:31.031Z,83.96,7104558.841284916,37.34,9386047.737130241,31.77,2737619.755071422,8616851.279533211
,_result,0,2026-09-03T04:05:31.065Z,68.85,7962559.5502092065,53.43,9738157.522474721,1.06,7384809.5884708855,4624277.837625667
,_result,0,2026-09-03T04:05:31.08Z,56.33,7923159.959271026,17.24,9717190.114311535,84.87,6167428.313340503,6599444.673082075
,_result,0,2026-09-03T04:05:31.093Z,54.99,6394051.845266031,50.06,9112237.51382801,81.85,5720486.762722649,114479.7486111615
,_result,0,2026-09-03T04:05:31.113Z,61.81,2396682.728038827,32.86,6499355.386142556,41.19,7073630.392738256,2293711.296887734
,_result,0,2026-09-03T04:05:31.13Z,78.51,2253464.720900039,1.72,886729.5015090826,45.88,6246085.04686264,4724272.511340155
,_result,0,2026-09-03T04:05:31.146Z,18.5,6013127.735589101,44.99,4928795.612128488,39.63,5962396.867284983,557286.8073098159
,_result,0,2026-09-03T04:05:31.157Z,17.13,4660768.790919114,96.59,8114160.38438417,35.31,3263363.22648922,6020250.139036268
,_result,0,2026-09-03T04:05:31.174Z,99.55,1229168.6621884757,63.54,1356480.0731939387,53.19,4658456.975448939,405127.52464912925
,_result,0,2026-09-03T04:05:31.188Z,83.23,4204841.391279173,86.01,6940916.534545173,3.58,334640.844654811,2781780.711156854
,_result,0,2026-09-03T04:05:31.206Z,60.81,3950691.90148306,47.73,7849877.89268323,62.02,406675.85267962323,4115948.259788661
,_result,0,2026-09-03T04:05:31.22Z,99.68,384300.3930734612,76.58,5668665.156660177,11.65,7610642.426144546,7819133.834396306
,_result,0,2026-09-03T04:05:31.238Z,33.12,110640.88956123764,17.11,34263.91347977953,19.59,5205625.7278126795,5012132.394871002
,_result,0,2026-09-03T04:05:31.248Z,30.51,3643723.229083021,56.44,5307225.556478462,76.21,4211147.218748329,4794539.072342337
,_result,0,2026-09-03T04:05:31.266Z,29.99,3967932.6703956854,70.97,9919171.57014747,78.76,2083518.895010942,6008780.45717675
,_result,0,2026-09-03T04:05:31.276Z,91.73,8787472.78048747,62.23,8385202.737125647,54.25,801703.942805062,3222964.974584077
,_result,0,2026-09-03T04:05:31.292Z,37.04,4353346.555252402,22.99,5514286.719629601,86.44,9252210.255135413,2768749.490513639
,_result,0,2026-09-03T04:05:31.304Z,37.11,7019995.045006045,45.38,6993882.7097691195,26.56,1436940.5837850613,1800623.821893892
,_result,0,2026-09-03T04:05:31.322Z,30.61,4071051.7521011904,68.64,4201800.684594426,86.34,4063283.177951328,2044521.4365373875
,_result,0,2026-09-03T04:05:31.331Z,5.28,6571912.015271847,35.63,8256091.473191173,96.8,5884301.496635913,9325892.222394938
,_result,0,2026-09-03T04:05:31.347Z,92.59,511970.1044576874,11.44,3570400.521161665,55.21,960968.0592837256,2289153.4982744586
,_result,0,2026-09-03T04:05:31.358Z,85.01,836943.184559793,61.42,892707.1159168642,42.52,3725339.765988426,3152694.8182627624
,_result,0,2026-09-03T04:05:31.372Z,69.54,8650318.844165009,3.87,685963.061742475,21.24,1288284.108958544,4926803.843382206
,_result,0,2026-09-03T04:05:31.383Z,26.17,1656562.9142664806,24.97,7321500.909274172,49.13,1555076.0385032003,8074674.406059933
,_result,0,2026-09-03T04:05:31.399Z,95.3,9373169.479210358,93.7,9125912.33426756,35.96,4287724.679897559,2287026.391159366
,_result,0,2026-09-03T04:05:31.409Z,65.27,5477459.932897977,16.51,820968.7192806148,26.86,4468937.141110475,3061237.560648694
,_result,0,2026-09-03T04:05:31.425Z,51.95,5956685.814545449,33.02,3373097.358778944,84.8,6594540.067483809,4470689.8796705855
,_result,0,2026-09-03T04:05:31.436Z,55.54,1308101.3269198327,23.75,9955430.50218564,59.01,8292223.661169195,7800123.1468521785
,_result,0,2026-09-03T04:05:31.451Z,67.9,6801039.074090763,6.96,8881680.379699586,22.22,7666447.388148877,6134235.707703985
,_result,0,2026-09-03T04:05:31.462Z,89.88,9431739.52032742,8.71,5135251.044805607,76.12,5295724.916885018,9799010.448882153
,_result,0,2026-09-03T04:05:31.477Z,17.91,9309106.756944083,18.74,1215304.140342559,67.94,2070084.9966410606,6009133.777009949
,_result,0,2026-09-03T04:05:31.487Z,61.84,2323659.677107089,40.51,573494.141951415,22.58,5280861.68809951,3178011.608980027
,_result,0,2026-09-03T04:05:31.503Z,60.48,3147327.7468226533,31.2,8782375.122929983,48.97,4208211.133965472,9349724.069161262
,_result,0,2026-09-03T04:05:31.512Z,2.59,2840194.78790805,17.93,2768809.103936797,50.26,5968955.222228692,174225.19196375052
,_result,0,2026-09-03T04:05:31.523Z,57.6,2359024.3363666683,75.44,5482124.702256504,39.79,7454230.930737977,3889231.415395643
,_result,0,2026-09-03T04:05:31.536Z,3.25,9944897.460539347,18.15,7560641.482844492,78.62,6554040.339048369,8396355.813668909
,_result,0,2026-09-03T04:05:31.555Z,71.46,7575903.537180072,48.02,2321711.5391650833,50.24,39521.24869330942,1227361.1472242475
,_result,0,2026-09-03T04:05:31.569Z,0.63,7663471.408995215,2.09,7527701.355986922,55.78,5222244.421576299,8396527.401308699
,_result,0,2026-09-03T04:05:31.591Z,29.57,9927151.879028667,55.38,4824315.266938287,58.71,4462504.0163298445,9955657.785289705
,_result,0,2026-09-03T04:05:31.6Z,90.43,8752796.649674954,28.24,1979702.126612044,89.37,5462158.734031859,9086211.374532092
,_result,0,2026-09-03T04:05:31.623Z,29.55,3176882.833896876,60.56,5959174.660476902,61.62,296187.97380372207,1869045.1478826297
,_result,0,2026-09-03T04:05:31.657Z,1.99,4126580.405936899,10.45,8005238.925644602,74.08,6031405.103677034,6368656.586479935
,_result,0,2026-09-03T04:05:31.677Z,67.73,1534381.943978219,29.06,9594744.596907638,1.53,3496113.328222227,8522616.295919096
,_result,0,2026-09-03T04:05:31.71Z,32.95,5974805.029728354,34.76,3196818.98032409,21.85,7388442.391117731,1157912.1128411395
,_result,0,2026-09-03T04:05:31.734Z,36.82,3001198.9271745253,96.1,4675230.690205529,66.46,2765095.4184155376,6009337.882566058
,_result,0,2026-09-03T04:05:31.77Z,31.36,6771304.3487458825,86.05,5360766.982295212,34.25,8156845.837807421,8698986.503897008
